country,date,accumulated_deaths,increase_of_deaths
Gabon,2020-03-10,0,0
Gabon,2020-03-12,0,0
Gabon,2020-03-20,1,1
Gabon,2020-03-13,0,-1
Gabon,2020-03-16,0,0
Gabon,2020-03-26,1,1
Gabon,2020-03-18,0,-1
Gabon,2020-03-02,0,0
Gabon,2020-03-06,0,0
Gabon,2020-03-04,0,0
Gabon,2020-03-03,0,0
Gabon,2020-03-05,0,0
Gabon,2020-03-27,1,1
Gabon,2020-03-11,0,-1
Gabon,2020-03-14,0,0
Gabon,2020-03-22,1,1
Gabon,2020-03-07,0,-1
Gabon,2020-03-21,1,1
Gabon,2020-03-17,0,-1
Gabon,2020-03-24,1,1
Gambia,2020-03-24,1,0
Gambia,2020-03-14,0,-1
Gambia,2020-03-15,0,0
Gambia,2020-03-03,0,0
Gambia,2020-03-22,0,0
Gambia,2020-03-04,0,0
Gambia,2020-03-18,0,0
Gambia,2020-03-02,0,0
Gambia,2020-03-12,0,0
Gambia,2020-03-27,1,1
Gambia,2020-03-09,0,-1
Gambia,2020-03-07,0,0
Gambia,2020-03-20,0,0
Gambia,2020-03-11,0,0
Gambia,2020-03-06,0,0
Gambia,2020-03-26,1,1
Gambia,2020-03-13,0,-1
Gambia,2020-03-23,1,1
Gambia,2020-03-16,0,-1
Gambia,2020-03-08,0,0
Gambia,2020-03-05,0,0
Gambia,2020-03-10,0,0
Gambia,2020-03-25,1,1
Gambia,2020-03-19,0,-1
Gambia,2020-03-01,0,0
Gambia,2020-03-17,0,0
Gambia,2020-03-21,0,0
Georgia,2020-03-21,0,0
Georgia,2020-03-23,0,0
Georgia,2020-03-01,0,0
Georgia,2020-03-27,0,0
Georgia,2020-03-13,0,0
Georgia,2020-03-09,0,0
Georgia,2020-03-05,0,0
Georgia,2020-03-17,0,0
Georgia,2020-03-04,0,0
Georgia,2020-03-10,0,0
Georgia,2020-03-08,0,0
Georgia,2020-03-11,0,0
Georgia,2020-03-16,0,0
Georgia,2020-03-18,0,0
Georgia,2020-03-26,0,0
Georgia,2020-03-20,0,0
Georgia,2020-03-14,0,0
Georgia,2020-03-25,0,0
Georgia,2020-03-03,0,0
Georgia,2020-03-12,0,0
Georgia,2020-03-02,0,0
Georgia,2020-03-19,0,0
Georgia,2020-03-06,0,0
Georgia,2020-03-15,0,0
Georgia,2020-03-07,0,0
Georgia,2020-03-22,0,0
Georgia,2020-03-24,0,0
Germany,2020-03-26,267,0
Germany,2020-03-07,0,-267
Germany,2020-03-06,0,0
Germany,2020-03-27,342,342
Germany,2020-03-05,0,-342
Germany,2020-03-24,157,157
Germany,2020-03-03,0,-157
Germany,2020-03-13,7,7
Germany,2020-03-04,0,-7
Germany,2020-03-22,94,94
Germany,2020-03-17,24,-70
Germany,2020-03-21,84,60
Germany,2020-03-11,3,-81
Germany,2020-03-14,9,6
Germany,2020-03-16,17,8
Germany,2020-03-10,2,-15
Germany,2020-03-19,44,42
Germany,2020-03-09,2,-42
Germany,2020-03-15,11,9
Germany,2020-03-18,28,17
Germany,2020-03-02,0,-28
Germany,2020-03-20,67,67
Germany,2020-03-01,0,-67
Germany,2020-03-25,206,206
Germany,2020-03-23,123,-83
Germany,2020-03-12,3,-120
Germany,2020-03-08,0,-3
Ghana,2020-03-17,0,0
Ghana,2020-03-02,0,0
Ghana,2020-03-19,0,0
Ghana,2020-03-22,1,1
Ghana,2020-03-15,0,-1
Ghana,2020-03-13,0,0
Ghana,2020-03-04,0,0
Ghana,2020-03-14,0,0
Ghana,2020-03-18,0,0
Ghana,2020-03-26,4,4
Ghana,2020-03-05,0,-4
Ghana,2020-03-10,0,0
Ghana,2020-03-11,0,0
Ghana,2020-03-03,0,0
Ghana,2020-03-20,0,0
Ghana,2020-03-09,0,0
Ghana,2020-03-27,4,4
Ghana,2020-03-01,0,-4
Ghana,2020-03-16,0,0
Ghana,2020-03-21,1,1
Ghana,2020-03-07,0,-1
Ghana,2020-03-08,0,0
Ghana,2020-03-25,4,4
Ghana,2020-03-06,0,-4
Ghana,2020-03-23,2,2
Ghana,2020-03-24,2,0
Ghana,2020-03-12,0,-2
Greece,2020-03-14,3,0
Greece,2020-03-24,20,17
Greece,2020-03-22,15,-5
Greece,2020-03-03,0,-15
Greece,2020-03-27,28,28
Greece,2020-03-06,0,-28
Greece,2020-03-09,0,0
Greece,2020-03-20,6,6
Greece,2020-03-15,4,-2
Greece,2020-03-12,1,-3
Greece,2020-03-25,22,21
Greece,2020-03-19,6,-16
Greece,2020-03-01,0,-6
Greece,2020-03-23,17,17
Greece,2020-03-26,26,9
Greece,2020-03-16,4,-22
Greece,2020-03-04,0,-4
Greece,2020-03-08,0,0
Greece,2020-03-07,0,0
Greece,2020-03-13,1,1
Greece,2020-03-17,5,4
Greece,2020-03-18,5,0
Greece,2020-03-11,1,-4
Greece,2020-03-05,0,-1
Greece,2020-03-21,13,13
Greece,2020-03-10,0,-13
Greece,2020-03-02,0,0
Grenada,2020-03-03,0,0
Grenada,2020-03-21,0,0
Grenada,2020-03-12,0,0
Grenada,2020-03-25,0,0
Grenada,2020-03-17,0,0
Grenada,2020-03-14,0,0
Grenada,2020-03-11,0,0
Grenada,2020-03-16,0,0
Grenada,2020-03-02,0,0
Grenada,2020-03-23,0,0
Grenada,2020-03-13,0,0
Grenada,2020-03-27,0,0
Grenada,2020-03-04,0,0
Grenada,2020-03-20,0,0
Grenada,2020-03-05,0,0
Grenada,2020-03-26,0,0
Grenada,2020-03-24,0,0
Grenada,2020-03-06,0,0
Grenada,2020-03-15,0,0
Grenada,2020-03-09,0,0
Grenada,2020-03-01,0,0
Grenada,2020-03-22,0,0
Grenada,2020-03-08,0,0
Grenada,2020-03-19,0,0
Grenada,2020-03-10,0,0
Grenada,2020-03-18,0,0
Grenada,2020-03-07,0,0
Guatemala,2020-03-10,0,0
Guatemala,2020-03-05,0,0
Guatemala,2020-03-02,0,0
Guatemala,2020-03-06,0,0
Guatemala,2020-03-04,0,0
Guatemala,2020-03-14,0,0
Guatemala,2020-03-09,0,0
Guatemala,2020-03-13,0,0
Guatemala,2020-03-21,1,1
Guatemala,2020-03-20,1,0
Guatemala,2020-03-23,1,0
Guatemala,2020-03-15,0,-1
Guatemala,2020-03-01,0,0
Guatemala,2020-03-19,1,1
Guatemala,2020-03-25,1,0
Guatemala,2020-03-12,0,-1
Guatemala,2020-03-16,1,1
Guatemala,2020-03-08,0,-1
Guatemala,2020-03-03,0,0
Guatemala,2020-03-17,1,1
Guatemala,2020-03-27,1,0
Guatemala,2020-03-11,0,-1
Guatemala,2020-03-24,1,1
Guatemala,2020-03-26,1,0
Guatemala,2020-03-22,1,0
Guatemala,2020-03-18,1,0
Guatemala,2020-03-07,0,-1
Guinea,2020-03-21,0,0
Guinea,2020-03-06,0,0
Guinea,2020-03-17,0,0
Guinea,2020-03-07,0,0
Guinea,2020-03-24,0,0
Guinea,2020-03-05,0,0
Guinea,2020-03-15,0,0
Guinea,2020-03-08,0,0
Guinea,2020-03-26,0,0
Guinea,2020-03-09,0,0
Guinea,2020-03-14,0,0
Guinea,2020-03-13,0,0
Guinea,2020-03-22,0,0
Guinea,2020-03-20,0,0
Guinea,2020-03-23,0,0
Guinea,2020-03-11,0,0
Guinea,2020-03-10,0,0
Guinea,2020-03-03,0,0
Guinea,2020-03-18,0,0
Guinea,2020-03-01,0,0
Guinea,2020-03-19,0,0
Guinea,2020-03-25,0,0
Guinea,2020-03-02,0,0
Guinea,2020-03-27,0,0
Guinea,2020-03-12,0,0
Guinea,2020-03-04,0,0
Guinea,2020-03-16,0,0
Guinea-Bissau,2020-03-12,0,0
Guinea-Bissau,2020-03-14,0,0
Guinea-Bissau,2020-03-16,0,0
Guinea-Bissau,2020-03-26,0,0
Guinea-Bissau,2020-03-09,0,0
Guinea-Bissau,2020-03-04,0,0
Guinea-Bissau,2020-03-25,0,0
Guinea-Bissau,2020-03-19,0,0
Guinea-Bissau,2020-03-20,0,0
Guinea-Bissau,2020-03-07,0,0
Guinea-Bissau,2020-03-15,0,0
Guinea-Bissau,2020-03-01,0,0
Guinea-Bissau,2020-03-23,0,0
Guinea-Bissau,2020-03-11,0,0
Guinea-Bissau,2020-03-13,0,0
Guinea-Bissau,2020-03-21,0,0
Guinea-Bissau,2020-03-06,0,0
Guinea-Bissau,2020-03-17,0,0
Guinea-Bissau,2020-03-05,0,0
Guinea-Bissau,2020-03-24,0,0
Guinea-Bissau,2020-03-02,0,0
Guinea-Bissau,2020-03-08,0,0
Guinea-Bissau,2020-03-27,0,0
Guinea-Bissau,2020-03-03,0,0
Guinea-Bissau,2020-03-18,0,0
Guinea-Bissau,2020-03-22,0,0
Guinea-Bissau,2020-03-10,0,0
Guyana,2020-03-21,1,0
Guyana,2020-03-25,1,0
Guyana,2020-03-10,0,-1
Guyana,2020-03-18,1,1
Guyana,2020-03-04,0,-1
Guyana,2020-03-01,0,0
Guyana,2020-03-16,1,1
Guyana,2020-03-06,0,-1
Guyana,2020-03-11,0,0
Guyana,2020-03-20,1,1
Guyana,2020-03-19,1,0
Guyana,2020-03-03,0,-1
Guyana,2020-03-02,0,0
Guyana,2020-03-07,0,0
Guyana,2020-03-22,1,1
Guyana,2020-03-14,1,0
Guyana,2020-03-26,1,0
Guyana,2020-03-27,1,0
Guyana,2020-03-08,0,-1
Guyana,2020-03-09,0,0
Guyana,2020-03-13,1,1
Guyana,2020-03-23,1,0
Guyana,2020-03-24,1,0
Guyana,2020-03-05,0,-1
Guyana,2020-03-12,1,1
Guyana,2020-03-15,1,0
Guyana,2020-03-17,1,0
Haiti,2020-03-06,0,0
Haiti,2020-03-03,0,0
Haiti,2020-03-09,0,0
Haiti,2020-03-01,0,0
Haiti,2020-03-27,0,0
Haiti,2020-03-19,0,0
Haiti,2020-03-22,0,0
Haiti,2020-03-12,0,0
Haiti,2020-03-13,0,0
Haiti,2020-03-23,0,0
Haiti,2020-03-02,0,0
Haiti,2020-03-14,0,0
Haiti,2020-03-05,0,0
Haiti,2020-03-24,0,0
Haiti,2020-03-18,0,0
Haiti,2020-03-17,0,0
Haiti,2020-03-26,0,0
Haiti,2020-03-08,0,0
Haiti,2020-03-11,0,0
Haiti,2020-03-07,0,0
Haiti,2020-03-10,0,0
Haiti,2020-03-20,0,0
Haiti,2020-03-25,0,0
Haiti,2020-03-16,0,0
Haiti,2020-03-21,0,0
Haiti,2020-03-04,0,0
Haiti,2020-03-15,0,0
Holy See,2020-03-11,0,0
Holy See,2020-03-21,0,0
Holy See,2020-03-12,0,0
Holy See,2020-03-24,0,0
Holy See,2020-03-27,0,0
Holy See,2020-03-26,0,0
Holy See,2020-03-07,0,0
Holy See,2020-03-14,0,0
Holy See,2020-03-04,0,0
Holy See,2020-03-02,0,0
Holy See,2020-03-03,0,0
Holy See,2020-03-06,0,0
Holy See,2020-03-01,0,0
Holy See,2020-03-16,0,0
Holy See,2020-03-25,0,0
Holy See,2020-03-20,0,0
Holy See,2020-03-19,0,0
Holy See,2020-03-23,0,0
Holy See,2020-03-15,0,0
Holy See,2020-03-18,0,0
Holy See,2020-03-09,0,0
Holy See,2020-03-13,0,0
Holy See,2020-03-08,0,0
Holy See,2020-03-05,0,0
Holy See,2020-03-17,0,0
Holy See,2020-03-10,0,0
Holy See,2020-03-22,0,0
Honduras,2020-03-15,0,0
Honduras,2020-03-02,0,0
Honduras,2020-03-26,1,1
Honduras,2020-03-12,0,-1
Honduras,2020-03-16,0,0
Honduras,2020-03-27,1,1
Honduras,2020-03-13,0,-1
Honduras,2020-03-01,0,0
Honduras,2020-03-04,0,0
Honduras,2020-03-14,0,0
Honduras,2020-03-10,0,0
Honduras,2020-03-23,0,0
Honduras,2020-03-19,0,0
Honduras,2020-03-18,0,0
Honduras,2020-03-24,0,0
Honduras,2020-03-09,0,0
Honduras,2020-03-06,0,0
Honduras,2020-03-03,0,0
Honduras,2020-03-22,0,0
Honduras,2020-03-20,0,0
Honduras,2020-03-08,0,0
Honduras,2020-03-07,0,0
Honduras,2020-03-17,0,0
Honduras,2020-03-25,0,0
Honduras,2020-03-21,0,0
Honduras,2020-03-11,0,0
Honduras,2020-03-05,0,0
Hungary,2020-03-04,0,0
Hungary,2020-03-24,9,9
Hungary,2020-03-26,10,1
Hungary,2020-03-02,0,-10
Hungary,2020-03-11,0,0
Hungary,2020-03-17,1,1
Hungary,2020-03-18,1,0
Hungary,2020-03-10,0,-1
Hungary,2020-03-15,1,1
Hungary,2020-03-23,7,6
Hungary,2020-03-13,0,-7
Hungary,2020-03-25,10,10
Hungary,2020-03-19,1,-9
Hungary,2020-03-09,0,-1
Hungary,2020-03-06,0,0
Hungary,2020-03-22,6,6
Hungary,2020-03-27,10,4
Hungary,2020-03-14,0,-10
Hungary,2020-03-01,0,0
Hungary,2020-03-20,3,3
Hungary,2020-03-08,0,-3
Hungary,2020-03-07,0,0
Hungary,2020-03-21,4,4
Hungary,2020-03-05,0,-4
Hungary,2020-03-16,1,1
Hungary,2020-03-03,0,-1
Hungary,2020-03-12,0,0
Iceland,2020-03-16,0,0
Iceland,2020-03-19,1,1
Iceland,2020-03-11,0,-1
Iceland,2020-03-04,0,0
Iceland,2020-03-18,1,1
Iceland,2020-03-08,0,-1
Iceland,2020-03-09,0,0
Iceland,2020-03-07,0,0
Iceland,2020-03-12,0,0
Iceland,2020-03-06,0,0
Iceland,2020-03-20,0,0
Iceland,2020-03-01,0,0
Iceland,2020-03-22,1,1
Iceland,2020-03-27,2,1
Iceland,2020-03-14,0,-2
Iceland,2020-03-24,2,2
Iceland,2020-03-02,0,-2
Iceland,2020-03-10,0,0
Iceland,2020-03-26,2,2
Iceland,2020-03-15,5,3
Iceland,2020-03-03,0,-5
Iceland,2020-03-23,1,1
Iceland,2020-03-13,0,-1
Iceland,2020-03-25,2,2
Iceland,2020-03-17,1,-1
Iceland,2020-03-21,1,0
Iceland,2020-03-05,0,-1
India,2020-03-11,1,0
India,2020-03-07,0,-1
India,2020-03-24,10,10
India,2020-03-14,2,-8
India,2020-03-23,10,8
India,2020-03-27,20,10
India,2020-03-10,0,-20
India,2020-03-01,0,0
India,2020-03-15,2,2
India,2020-03-22,7,5
India,2020-03-25,12,5
India,2020-03-20,5,-7
India,2020-03-19,4,-1
India,2020-03-03,0,-4
India,2020-03-02,0,0
India,2020-03-06,0,0
India,2020-03-12,1,1
India,2020-03-17,3,2
India,2020-03-18,3,0
India,2020-03-05,0,-3
India,2020-03-26,20,20
India,2020-03-16,2,-18
India,2020-03-04,0,-2
India,2020-03-13,2,2
India,2020-03-21,4,2
India,2020-03-08,0,-4
India,2020-03-09,0,0
Indonesia,2020-03-02,0,0
Indonesia,2020-03-19,25,25
Indonesia,2020-03-26,78,53
Indonesia,2020-03-18,19,-59
Indonesia,2020-03-27,87,68
Indonesia,2020-03-06,0,-87
Indonesia,2020-03-10,0,0
Indonesia,2020-03-16,5,5
Indonesia,2020-03-13,4,-1
Indonesia,2020-03-09,0,-4
Indonesia,2020-03-22,48,48
Indonesia,2020-03-05,0,-48
Indonesia,2020-03-15,5,5
Indonesia,2020-03-23,49,44
Indonesia,2020-03-01,0,-49
Indonesia,2020-03-08,0,0
Indonesia,2020-03-12,1,1
Indonesia,2020-03-04,0,-1
Indonesia,2020-03-24,55,55
Indonesia,2020-03-11,1,-54
Indonesia,2020-03-03,0,-1
Indonesia,2020-03-07,0,0
Indonesia,2020-03-20,32,32
Indonesia,2020-03-14,5,-27
Indonesia,2020-03-25,58,53
Indonesia,2020-03-21,38,-20
Indonesia,2020-03-17,5,-33
Iran,2020-03-16,853,0
Iran,2020-03-02,66,-787
Iran,2020-03-08,194,128
Iran,2020-03-04,92,-102
Iran,2020-03-25,2077,1985
Iran,2020-03-18,1135,-942
Iran,2020-03-19,1284,149
Iran,2020-03-21,1556,272
Iran,2020-03-11,354,-1202
Iran,2020-03-20,1433,1079
Iran,2020-03-10,291,-1142
Iran,2020-03-13,514,223
Iran,2020-03-05,107,-407
Iran,2020-03-07,145,38
Iran,2020-03-03,77,-68
Iran,2020-03-12,429,352
Iran,2020-03-09,237,-192
Iran,2020-03-17,988,751
Iran,2020-03-24,1934,946
Iran,2020-03-22,1685,-249
Iran,2020-03-01,54,-1631
Iran,2020-03-27,2378,2324
Iran,2020-03-26,2234,-144
Iran,2020-03-14,611,-1623
Iran,2020-03-23,1812,1201
Iran,2020-03-06,124,-1688
Iran,2020-03-15,724,600
Iraq,2020-03-14,10,0
Iraq,2020-03-16,10,0
Iraq,2020-03-27,40,30
Iraq,2020-03-15,10,-30
Iraq,2020-03-01,0,-10
Iraq,2020-03-13,9,9
Iraq,2020-03-11,7,-2
Iraq,2020-03-24,27,20
Iraq,2020-03-10,7,-20
Iraq,2020-03-26,36,29
Iraq,2020-03-07,4,-32
Iraq,2020-03-02,0,-4
Iraq,2020-03-05,2,2
Iraq,2020-03-20,17,15
Iraq,2020-03-23,23,6
Iraq,2020-03-25,29,6
Iraq,2020-03-08,6,-23
Iraq,2020-03-06,3,-3
Iraq,2020-03-04,2,-1
Iraq,2020-03-17,11,9
Iraq,2020-03-18,12,1
Iraq,2020-03-09,6,-6
Iraq,2020-03-12,8,2
Iraq,2020-03-03,0,-8
Iraq,2020-03-19,13,13
Iraq,2020-03-22,20,7
Iraq,2020-03-21,17,-3
Ireland,2020-03-18,2,0
Ireland,2020-03-16,2,0
Ireland,2020-03-19,3,1
Ireland,2020-03-21,3,0
Ireland,2020-03-07,0,-3
Ireland,2020-03-01,0,0
Ireland,2020-03-25,9,9
Ireland,2020-03-09,0,-9
Ireland,2020-03-03,0,0
Ireland,2020-03-22,4,4
Ireland,2020-03-06,0,-4
Ireland,2020-03-08,0,0
Ireland,2020-03-20,3,3
Ireland,2020-03-27,22,19
Ireland,2020-03-14,2,-20
Ireland,2020-03-13,1,-1
Ireland,2020-03-17,2,1
Ireland,2020-03-02,0,-2
Ireland,2020-03-10,0,0
Ireland,2020-03-05,0,0
Ireland,2020-03-26,19,19
Ireland,2020-03-04,0,-19
Ireland,2020-03-12,1,1
Ireland,2020-03-24,7,6
Ireland,2020-03-11,1,-6
Ireland,2020-03-15,2,1
Ireland,2020-03-23,6,4
Israel,2020-03-27,12,0
Israel,2020-03-14,0,-12
Israel,2020-03-09,0,0
Israel,2020-03-26,8,8
Israel,2020-03-19,0,-8
Israel,2020-03-15,0,0
Israel,2020-03-22,1,1
Israel,2020-03-10,0,-1
Israel,2020-03-25,5,5
Israel,2020-03-01,0,-5
Israel,2020-03-17,0,0
Israel,2020-03-06,0,0
Israel,2020-03-03,0,0
Israel,2020-03-23,1,1
Israel,2020-03-02,0,-1
Israel,2020-03-21,1,1
Israel,2020-03-24,3,2
Israel,2020-03-11,0,-3
Israel,2020-03-18,0,0
Israel,2020-03-12,0,0
Israel,2020-03-05,0,0
Israel,2020-03-07,0,0
Israel,2020-03-13,0,0
Israel,2020-03-20,0,0
Israel,2020-03-08,0,0
Israel,2020-03-16,0,0
Israel,2020-03-04,0,0
Italy,2020-03-22,5476,0
Italy,2020-03-20,4032,-1444
Italy,2020-03-06,197,-3835
Italy,2020-03-12,827,630
Italy,2020-03-02,52,-775
Italy,2020-03-19,3405,3353
Italy,2020-03-03,79,-3326
Italy,2020-03-15,1809,1730
Italy,2020-03-11,827,-982
Italy,2020-03-14,1441,614
Italy,2020-03-26,8215,6774
Italy,2020-03-01,34,-8181
Italy,2020-03-04,107,73
Italy,2020-03-17,2503,2396
Italy,2020-03-08,366,-2137
Italy,2020-03-24,6820,6454
Italy,2020-03-21,4825,-1995
Italy,2020-03-07,233,-4592
Italy,2020-03-27,9134,8901
Italy,2020-03-16,2158,-6976
Italy,2020-03-10,631,-1527
Italy,2020-03-09,463,-168
Italy,2020-03-18,2978,2515
Italy,2020-03-13,1266,-1712
Italy,2020-03-23,6077,4811
Italy,2020-03-05,148,-5929
Italy,2020-03-25,7503,7355
Jamaica,2020-03-27,1,0
Jamaica,2020-03-03,0,-1
Jamaica,2020-03-21,1,1
Jamaica,2020-03-16,0,-1
Jamaica,2020-03-22,1,1
Jamaica,2020-03-14,0,-1
Jamaica,2020-03-24,1,1
Jamaica,2020-03-15,0,-1
Jamaica,2020-03-01,0,0
Jamaica,2020-03-08,0,0
Jamaica,2020-03-04,0,0
Jamaica,2020-03-10,0,0
Jamaica,2020-03-19,1,1
Jamaica,2020-03-09,0,-1
Jamaica,2020-03-17,0,0
Jamaica,2020-03-13,0,0
Jamaica,2020-03-25,1,1
Jamaica,2020-03-05,0,-1
Jamaica,2020-03-12,0,0
Jamaica,2020-03-18,0,0
Jamaica,2020-03-23,1,1
Jamaica,2020-03-20,1,0
Jamaica,2020-03-07,0,-1
Jamaica,2020-03-02,0,0
Jamaica,2020-03-26,1,1
Jamaica,2020-03-11,0,-1
Jamaica,2020-03-06,0,0
Japan,2020-03-17,29,0
Japan,2020-03-22,41,12
Japan,2020-03-01,6,-35
Japan,2020-03-03,6,0
Japan,2020-03-20,33,27
Japan,2020-03-05,6,-27
Japan,2020-03-16,27,21
Japan,2020-03-24,43,16
Japan,2020-03-07,6,-37
Japan,2020-03-08,6,0
Japan,2020-03-18,29,23
Japan,2020-03-13,19,-10
Japan,2020-03-04,6,-13
Japan,2020-03-11,15,9
Japan,2020-03-21,35,20
Japan,2020-03-12,16,-19
Japan,2020-03-25,45,29
Japan,2020-03-14,22,-23
Japan,2020-03-15,22,0
Japan,2020-03-26,47,25
Japan,2020-03-27,49,2
Japan,2020-03-06,6,-43
Japan,2020-03-19,29,23
Japan,2020-03-09,10,-19
Japan,2020-03-02,6,-4
Japan,2020-03-10,10,4
Japan,2020-03-23,42,32
Jordan,2020-03-18,0,0
Jordan,2020-03-23,0,0
Jordan,2020-03-25,0,0
Jordan,2020-03-26,0,0
Jordan,2020-03-13,0,0
Jordan,2020-03-03,0,0
Jordan,2020-03-08,0,0
Jordan,2020-03-07,0,0
Jordan,2020-03-04,0,0
Jordan,2020-03-15,0,0
Jordan,2020-03-11,0,0
Jordan,2020-03-19,0,0
Jordan,2020-03-24,0,0
Jordan,2020-03-05,0,0
Jordan,2020-03-09,0,0
Jordan,2020-03-17,0,0
Jordan,2020-03-21,0,0
Jordan,2020-03-20,0,0
Jordan,2020-03-01,0,0
Jordan,2020-03-27,1,1
Jordan,2020-03-12,0,-1
Jordan,2020-03-22,0,0
Jordan,2020-03-16,0,0
Jordan,2020-03-10,0,0
Jordan,2020-03-06,0,0
Jordan,2020-03-14,0,0
Jordan,2020-03-02,0,0
Kazakhstan,2020-03-20,3,0
Kazakhstan,2020-03-11,0,-3
Kazakhstan,2020-03-18,0,0
Kazakhstan,2020-03-06,0,0
Kazakhstan,2020-03-07,0,0
Kazakhstan,2020-03-24,0,0
Kazakhstan,2020-03-02,0,0
Kazakhstan,2020-03-23,0,0
Kazakhstan,2020-03-12,0,0
Kazakhstan,2020-03-26,1,1
Kazakhstan,2020-03-17,0,-1
Kazakhstan,2020-03-03,0,0
Kazakhstan,2020-03-27,1,1
Kazakhstan,2020-03-01,0,-1
Kazakhstan,2020-03-09,0,0
Kazakhstan,2020-03-16,0,0
Kazakhstan,2020-03-14,0,0
Kazakhstan,2020-03-22,0,0
Kazakhstan,2020-03-21,0,0
Kazakhstan,2020-03-05,0,0
Kazakhstan,2020-03-13,0,0
Kazakhstan,2020-03-15,0,0
Kazakhstan,2020-03-08,0,0
Kazakhstan,2020-03-25,0,0
Kazakhstan,2020-03-10,0,0
Kazakhstan,2020-03-19,0,0
Kazakhstan,2020-03-04,0,0
Kenya,2020-03-20,0,0
Kenya,2020-03-27,1,1
Kenya,2020-03-25,0,-1
Kenya,2020-03-16,0,0
Kenya,2020-03-17,0,0
Kenya,2020-03-22,0,0
Kenya,2020-03-24,0,0
Kenya,2020-03-19,0,0
Kenya,2020-03-21,0,0
Kenya,2020-03-23,0,0
Kenya,2020-03-15,0,0
Kenya,2020-03-26,1,1
Kenya,2020-03-18,0,-1
Kenya,2020-03-14,0,0
Kenya,2020-03-13,0,0
Kenya,2020-03-09,0,0
Kenya,2020-03-04,0,0
Kenya,2020-03-10,0,0
Kenya,2020-03-06,0,0
Kenya,2020-03-08,0,0
Kenya,2020-03-05,0,0
Kenya,2020-03-02,0,0
Kenya,2020-03-11,0,0
Kenya,2020-03-12,0,0
Kenya,2020-03-07,0,0
Kenya,2020-03-03,0,0
Kenya,2020-03-01,0,0
"Korea, South",2020-03-19,91,0
"Korea, South",2020-03-06,42,-49
"Korea, South",2020-03-16,75,33
"Korea, South",2020-03-09,53,-22
"Korea, South",2020-03-25,126,73
"Korea, South",2020-03-17,81,-45
"Korea, South",2020-03-13,66,-15
"Korea, South",2020-03-12,66,0
"Korea, South",2020-03-24,120,54
"Korea, South",2020-03-08,50,-70
"Korea, South",2020-03-04,35,-15
"Korea, South",2020-03-11,60,25
"Korea, South",2020-03-20,94,34
"Korea, South",2020-03-27,139,45
"Korea, South",2020-03-22,111,-28
"Korea, South",2020-03-14,72,-39
"Korea, South",2020-03-02,28,-44
"Korea, South",2020-03-23,111,83
"Korea, South",2020-03-03,28,-83
"Korea, South",2020-03-07,44,16
"Korea, South",2020-03-18,84,40
"Korea, South",2020-03-26,131,47
"Korea, South",2020-03-10,54,-77
"Korea, South",2020-03-01,17,-37
"Korea, South",2020-03-05,35,18
"Korea, South",2020-03-15,75,40
"Korea, South",2020-03-21,102,27
Kosovo,2020-03-23,0,0
Kosovo,2020-03-12,0,0
Kosovo,2020-03-25,0,0
Kosovo,2020-03-27,1,1
Kosovo,2020-03-02,0,-1
Kosovo,2020-03-06,0,0
Kosovo,2020-03-16,0,0
Kosovo,2020-03-11,0,0
Kosovo,2020-03-07,0,0
Kosovo,2020-03-01,0,0
Kosovo,2020-03-21,0,0
Kosovo,2020-03-03,0,0
Kosovo,2020-03-05,0,0
Kosovo,2020-03-13,0,0
Kosovo,2020-03-26,1,1
Kosovo,2020-03-15,0,-1
Kosovo,2020-03-20,0,0
Kosovo,2020-03-14,0,0
Kosovo,2020-03-19,0,0
Kosovo,2020-03-18,0,0
Kosovo,2020-03-09,0,0
Kosovo,2020-03-08,0,0
Kosovo,2020-03-04,0,0
Kosovo,2020-03-17,0,0
Kosovo,2020-03-10,0,0
Kosovo,2020-03-22,0,0
Kosovo,2020-03-24,0,0
Kuwait,2020-03-10,0,0
Kuwait,2020-03-07,0,0
Kuwait,2020-03-16,0,0
Kuwait,2020-03-14,0,0
Kuwait,2020-03-03,0,0
Kuwait,2020-03-23,0,0
Kuwait,2020-03-18,0,0
Kuwait,2020-03-26,0,0
Kuwait,2020-03-22,0,0
Kuwait,2020-03-25,0,0
Kuwait,2020-03-06,0,0
Kuwait,2020-03-04,0,0
Kuwait,2020-03-13,0,0
Kuwait,2020-03-05,0,0
Kuwait,2020-03-11,0,0
Kuwait,2020-03-01,0,0
Kuwait,2020-03-19,0,0
Kuwait,2020-03-21,0,0
Kuwait,2020-03-17,0,0
Kuwait,2020-03-02,0,0
Kuwait,2020-03-08,0,0
Kuwait,2020-03-24,0,0
Kuwait,2020-03-20,0,0
Kuwait,2020-03-12,0,0
Kuwait,2020-03-15,0,0
Kuwait,2020-03-27,0,0
Kuwait,2020-03-09,0,0
Kyrgyzstan,2020-03-02,0,0
Kyrgyzstan,2020-03-23,0,0
Kyrgyzstan,2020-03-17,0,0
Kyrgyzstan,2020-03-15,0,0
Kyrgyzstan,2020-03-25,0,0
Kyrgyzstan,2020-03-21,0,0
Kyrgyzstan,2020-03-06,0,0
Kyrgyzstan,2020-03-07,0,0
Kyrgyzstan,2020-03-18,0,0
Kyrgyzstan,2020-03-20,0,0
Kyrgyzstan,2020-03-26,0,0
Kyrgyzstan,2020-03-22,0,0
Kyrgyzstan,2020-03-11,0,0
Kyrgyzstan,2020-03-13,0,0
